"id","X2.hydroxy.2.methylbutyrate..2H2MB.","X2.hydroxyglutarate..2.HG.","X2.methylacetoacetate..2.MAA.","X2.oxobutanoate..2.OB.","X2.oxodipate..2.OD.","X2.oxoglutarate","X3.hydroxyanthranilate..3.HAA.","X3.hydroxybutyrate..3.HB.","X3_methyl_2_oxobutyrate..3M2OB.","X3.phosphoglycerate..3.PG.","X4.hydroxyphenylacetate..4.HPA.","Anthranilate..AA.","Acetoacetate","Aconitate","Allantoin","Ascorbic.acid","Biotin","Glutarylcarnitine..C5.DC.","Cyclic.adenosine.monophosphate..cAMP.","Cyclic.guanosine.monophosphate..cGMP.","Cholic.acid","Cholesteryl.sulfate..CholSO4.","Camphorsulfonate..CSA.","Deoxycholate..DCA.","D.Glucolactone","Folate","Fumarate","Guanidoacetate..GAA.","Guanosine.diphosphate..GDP.","Glyceraldehyde","glycerol.3.phosphate","Guanosine","Homocysteate..HCA.","Hydroxyisocaproate..HICA.","X3.hydroxy.3.methylglutaryl.coenzyme.A..HMG.coA.","Homogentisate","Hypoxanthine","Inosine","Kynurenic.acid","Kynurenine","Lactulose","L.Cystine","Lipoate","lipoic.acid","Malonate","Mevaloate..MEV.","N.Acetyl.L.Ala","N.carbomyl.aspartate","Nicotinate","Orotate","Oxaloacetate","p.aminobenzoate..p.AB.","Phenyllactic","Phenylpyruvate","Phytonadione","Prephenate","Pyroglutamic.acid","Pyrophosphate","Pyruvate","Quercetin","Riboflavin.5..monophosphate..R5.MP.","Rhamnose","S.adenosyl.L.homocysteine","Succinate","Taurine","Taurodeoxycholate..TDCA.","Thymidine","Tropisetron","Uracil","Urate","Ureidopropionic.acid","Uridine","Xanthurenate..XAN.","Xanthine","Xanthosine","alpha.ketoglutarate","Fructose"
"HF58.2",23.1653662795361,25.9114361839387,13.7211901199053,22.8456398404809,25.2599201731421,19.8623034653315,19.7233829988547,14.9460799610927,24.0901081018564,19.9764461491854,21.12928029789,21.3426979050774,22.0907660569181,18.8438990840695,17.5336767225959,21.3518552496372,23.8840835188579,17.6533630380205,14.4225474631085,18.961931888405,24.2946685102253,24.8107279661149,16.2186557206368,26.9628927568783,13.923027279144,17.2917572620648,23.3280878441335,22.1354452283946,15.4629885997092,19.069435950036,14.9076997131275,23.4677466850737,15.8943079339992,15.2346573370392,15.587179837503,16.3598245880865,27.3914843670343,25.2033306521219,24.6002435543217,15.0979688402975,21.4707590943086,18.1664369575522,16.7531032129832,13.0770928149147,20.226281805685,21.9280060760832,23.3013629831797,21.8778259821462,20.4105536068835,19.6639088163795,20.0197414360945,21.3432260039106,19.1472197762949,18.3175811710337,15.8605196506321,13.3697055327406,18.2709930761173,19.1526982073251,18.2182218866559,12.4349711760806,19.481436843658,14.4225006334837,16.3687585953278,27.2818493556075,26.1993103708649,19.8368217808506,22.2528384008752,17.1964310715684,23.8427015695814,18.2004964437015,17.4282192859493,24.0332209550057,17.5573605996446,25.6367001406559,20.6642345318866,20.0878410519348,19.4416896546125
"HF58.3",23.3599328281339,25.9882699514382,14.2683166042709,22.4114654520312,25.4138968138819,18.8398097822124,19.8576405182631,18.6968951736621,23.8845556870763,20.8223043152589,19.8710408799596,21.5594647540533,21.6179123806725,17.6170231261763,15.5486947401606,21.7858959523466,23.0182350157703,11.4521076555223,14.6622480937563,18.5145280041763,24.1311965182835,24.2713957491995,17.425638906528,25.6626176745859,15.1673432616218,15.5792617395784,23.3816003147745,22.496189259975,15.3063836401792,19.4383045603325,12.0872358756678,22.5889133119588,16.4036740509971,16.1741372814047,15.903819385161,15.4285959343288,27.5691078609034,24.3338038561403,24.2631491307262,14.3395279672355,23.46723743373,16.8875526852309,15.9519675972306,12.8717057774198,20.7369567706366,21.2424345122545,22.2453526984828,22.6628899665343,19.5343655417343,20.1807516866198,19.6542510542486,21.4139825173423,19.0760368908742,18.666296148498,15.7410240486224,12.106171044715,17.5948699302023,19.1715946821436,17.8825144350036,11.6938090162489,18.1283870243874,13.9151617126343,16.3249986162332,26.2617193240953,25.2633817397323,19.2867739768623,21.710788392226,17.1425002678623,23.6946734261854,19.9508725045611,16.3568279391471,23.0508526294833,16.8912108464612,25.7023043994612,20.0836182612369,19.3558511864396,19.7198080771745
"HF65.1",21.6663483183277,24.2174914173694,13.7509644525775,23.0939000803298,24.60994129963,18.2392000647819,18.037626080103,12.7915744364301,22.8663813540658,18.5650920638977,22.5038919345077,20.5241243447123,22.2294718935931,17.8067627550498,17.6923125364684,20.6580783572872,23.4170775729792,12.7632219689656,14.4650230605869,17.219591821572,23.9273715415318,23.9521828034222,18.7370570802686,26.8029840196598,13.8539794041168,15.4711878525436,22.2571926229131,19.6477469915826,16.9850824752212,18.4896139905625,12.645195628969,22.5523634645679,15.5432820652787,15.2880662097422,13.732055379075,14.4828134055275,26.5693378377761,24.0947430338188,23.2098881184877,13.9686401428418,22.5622062352352,16.6998426502342,15.8190939894053,12.0314512192715,19.3903710948383,20.9677292028794,21.0941484239294,22.4823838065339,20.1980979829031,18.6746703901906,18.7676829189567,20.593317411816,18.9324502298351,17.4502077053972,14.0791210075477,11.9427803412733,16.4412071984303,19.2260790145908,16.8125512003581,11.2573527124144,17.8146037159316,13.0555521322089,15.1703419408925,26.3915922469143,26.6682115903045,19.7660501947576,21.3794892045255,16.8203987686551,22.1803092762644,16.1698248860967,15.1925924261733,23.4954881944062,17.0178108146862,24.1748791245078,19.3999214139455,18.9535941974793,18.8880057589388
"HF65.2",21.4058221252336,24.0144807165216,14.5446382890862,22.6034439278814,24.5040772482992,19.0653972967854,18.5418383432615,11.8939334727665,23.2618473852761,21.6654636115955,21.6913246440937,20.1388770702935,22.0987255218852,18.3767291604773,19.2744990240608,21.1107571727607,22.4798528925238,13.2380613687823,15.0605224872929,18.4168533532089,25.1532571616843,23.9156374575068,18.4264250754897,26.0198500085474,15.3667767892729,17.5549343034128,22.4806874882432,20.0847224619301,16.8866165115268,19.5296589427586,15.3523929833018,22.9384056137748,15.1624647871605,16.1649060409354,14.3999022387727,14.8679480689058,26.1765327871312,25.4972214877728,22.9472250130022,14.4295402412873,24.0467930303926,16.6135332560032,16.2682465969882,13.3481056788855,20.2721032999363,20.9909052952364,22.4042465096778,22.0727043153205,19.6570068106921,19.4250517683098,19.0188888040269,20.1304249590273,18.9140435332372,18.3647654820001,13.8191545790139,12.9885280493835,16.2474812556297,19.3298679102212,16.7209985355799,12.9886272921853,18.3921683711653,13.3940764990863,15.3281402318344,25.5170643308377,26.7049718648803,19.3533485200655,20.9223021408371,17.6747618774445,22.2256601832657,18.3391888238115,16.3726783604615,22.5842502233845,16.7162738527591,24.3035453274479,20.0946128612483,19.1470938263391,19.9744072393379
"HF65.3",22.4179888804132,25.0218457107887,14.0144703109284,23.089331317449,24.4277583192677,17.9683656727675,19.1309343250567,9.3625940103968,23.2232686404803,18.9412472252,20.6403775337726,20.8150976980054,21.8637188082366,17.7100584879142,15.223573117909,20.8745202577385,23.2601170737535,14.1791795035582,13.8754909189164,18.0093207271056,24.3342967599209,24.1527314385759,17.1296640123864,26.9999323405132,14.5025643995677,15.7104516140276,22.7256064980702,19.9574315596864,16.8221278705331,18.5328266306663,12.6273453169456,21.864118513571,15.3196384957122,15.4120967638936,15.8255285836289,14.9225925622654,26.8668953765977,22.0272156917072,23.3839855838517,13.829927794363,23.2332384354532,15.9642195386357,16.2209068986278,12.7793468557476,19.8051794253035,20.6737239052698,21.9258243288281,22.1260831128671,20.1972506802445,18.4116643776217,18.7072653048563,20.9459560306553,20.6004649473573,17.9969223672607,16.966170285368,11.6476073419222,16.5393150466426,19.3341702776086,17.9267199615269,11.0317526491782,17.7461384720137,13.449230693814,15.2647597551059,26.1496304491638,25.0161516695154,19.0764442320106,21.1418447298225,16.4580565042445,22.7078697125304,16.62754489804,15.9086926534683,23.3398576759646,16.7048018945682,24.8749347997876,18.9418284093035,18.9538662660959,19.0116179604217
"HF67.1",23.1691064458479,25.7658958197616,13.1490160559852,22.9315698087643,24.7658315088538,18.1864377450808,19.0708571915787,11.1502637075429,23.5286040826013,19.210154526674,20.9829152041211,20.9524389285876,22.0446065280798,17.6331048368707,16.3147870249394,21.4880951011559,22.3951446586981,13.185226908551,15.1195423818829,17.2291550035502,24.0651340864202,23.4275927656242,17.4641576774211,26.2582168521655,14.5471802577641,15.5102342977026,23.2451759193718,21.9666970395706,13.3048741082581,18.5552375453661,10.7555332307058,20.7072938751609,15.7175946646027,15.6171428216325,13.8945128230919,15.9131640200751,26.9919855767069,22.6200091919528,24.034768479697,13.6300375604894,22.5609039989894,15.5961473123195,16.2136026047337,12.5767706013161,18.5924612380078,20.8296097150555,20.8130114966677,22.1086033406869,20.1277461532035,19.068454085199,19.3382483964934,20.966251007018,20.1786181636676,17.6686526452757,15.532472180333,12.9811849343772,17.4882464314447,19.3402928341127,17.3547926263929,11.398819884479,17.6909661523232,13.3972048592896,15.49417054296,26.1961619452641,25.0367569764857,19.1171590799621,21.3550629774122,16.454870056165,23.1392216458819,17.0102201521902,14.9244013659308,22.411193990732,16.3468205603505,25.077978709292,19.6516022910374,18.3797112263358,18.9171357028368
"HF67.2",22.1026985105684,24.5662857321928,14.001236181637,22.9550961178534,24.8511209949952,18.5030970473355,18.5321872383928,13.7626130946991,23.1540579987233,19.7291113127908,20.7395035921223,21.0990717296072,22.3468956689349,17.6424330463817,15.6216741470624,21.692358797775,22.4407561010866,12.0457196790447,14.493620482559,16.6811296340418,26.2677085814084,24.7974824373904,17.5336948862673,26.4331421534075,14.4544215804096,15.822495291911,22.3713716687106,22.9239837870998,16.2898735560447,18.9028577755647,12.5661927087475,21.4967088052448,15.5553272673085,15.8223641328168,15.4075808805682,14.9505454623509,27.1417309500222,22.5828198712667,23.8614634755454,14.8748239845317,22.7040414400911,16.8804593755648,16.579098345383,11.8989240053637,20.8740883054347,20.6158857704219,21.1872583053283,22.8637436890195,19.3192608049942,19.9386098440066,19.5255469002454,21.1413132150672,20.3278873339022,19.355738119488,15.013919752648,12.4895686916737,16.8935722166092,19.2416492805382,18.2301594408093,10.9712108131123,18.3115354646008,13.9125981976497,15.4663491348473,25.8069777794533,24.97682036579,18.9265685810135,21.523345061855,16.4673713933851,23.3435608649498,16.7994430724627,15.2791300630682,22.4455272164278,16.6440811195682,24.8354196541113,19.2977201910288,18.8766073376452,19.4754787771701
"HF67.3",20.8942602130746,23.4275870765677,13.376760507754,22.7793246817808,24.5100971844206,19.1424464580951,17.647824493991,9.3228423986876,22.1222032878327,20.3920965279903,21.0328727435004,20.2033711372946,21.9853335133299,18.619812086047,17.3619695723168,21.0719755503143,22.6836686895783,14.5493915896511,15.8252311770826,17.0638019389165,25.9515931887555,23.6104630442717,17.8788327745617,25.4034693604548,13.4261610775106,16.7863709334599,21.823661938711,22.2306888121229,16.1085909669092,18.8400690951859,15.6600585362692,21.802643725612,15.3883107181497,15.554010178747,13.2545077026763,15.0510241964944,26.1702929174977,21.8930355285946,23.3980836436927,15.5766492306831,21.628818604019,18.9347944915884,15.4190468461945,11.7039483067321,19.6958462406889,20.4874242468867,20.248626609943,22.356733589301,20.0309358735508,18.9926652978529,19.6215971677678,20.1694399653485,17.5480511017383,17.7399292449321,14.5729296840455,12.2108179808058,16.7853841586563,19.2309442204674,17.0653907395527,12.3442952339504,18.1465501488609,12.9158674532666,14.7887393235303,27.281178972155,26.5459470749319,19.2017416663704,21.5074198053321,17.1448556325361,22.383823909014,15.7532799085887,14.0618664445369,22.7685718453971,16.7976367445756,23.6555309217122,19.3282386868757,19.2853822036283,19.423724631997
"HFHS56.1",23.8890646578326,26.6290073563425,13.915051892254,22.4912608749877,25.5108288504353,19.0766471448667,20.8177602673293,13.5393190880467,24.3741435066649,22.5607627037614,19.1334509161411,22.0698299887495,21.744741221599,17.6304016893448,18.2684675818294,21.7788952648855,23.0590171754908,16.8004104240449,15.0829411055578,17.9660252309962,23.5129627319691,24.8101953275591,17.6294812108246,25.890044580444,15.8611472627939,14.0435978448946,23.8803536987166,22.7521383960329,13.427167219717,19.2512312125715,16.0461790913967,23.199276754337,16.5296639008698,16.2118275112144,16.2899719606818,16.5359938765463,28.0414309974553,25.8699985586834,24.6109817868221,16.6504242956255,24.0972936721312,19.2226133360743,17.3240176235794,13.4931285392682,22.3628965822982,20.9693992864529,25.2715826847122,23.4053908647376,19.8210052293025,20.4738661525771,19.5617982031328,22.0143627766503,20.9711199244743,19.3117115026406,15.6123846885554,14.335970302261,17.7800159910389,19.3371668701658,19.5132471578905,10.7042350680639,17.425111251192,13.5325742728334,17.6302609102415,26.077789308138,26.5500354033971,19.3464798782003,21.033390856223,19.8408196372472,24.2851479117843,20.4612336345223,19.3760535623518,23.1018883140833,16.0099927723228,26.68642160611,21.5398762710902,19.4160383918645,19.3332020452113
"HFHS56.2",23.4662386993919,26.0410021866185,13.8783665921227,23.1896046589997,24.9480096237286,19.322207510707,20.2342384610735,9.72825605680561,23.0210249402024,19.5565357183942,20.1536913322088,21.3826870203811,22.2934656548909,18.6295858413556,15.5936166012816,20.9356974306513,22.3765380305589,16.1514894053146,12.1689723322764,17.2236124339373,25.7811267065098,24.3305191853298,17.9208393151197,27.4953371106279,14.8416103698582,16.5254046048511,22.6680029587127,22.7366813415636,15.7327994071337,19.3950038202945,13.0724751458008,22.1171822782949,16.2930797783501,16.4117979926413,15.3582068529895,16.0654769374342,27.3946125497624,22.9662318789873,23.9971207268324,14.3205813220983,22.5645950675505,15.4022876658376,15.9909976205669,12.2290309302034,20.0711885729642,21.0538068492252,21.9047261047737,22.7652953945726,19.3033997772318,19.9946953250418,19.4375340680184,21.3162767475265,19.0809159260123,20.1392249783606,16.9213350025828,13.4960770334877,17.2349277978623,19.178967948762,18.9572599031911,13.3164877077391,18.830119287374,14.5011822128982,15.1683919778225,25.3052354966295,25.6812763713191,19.8616378853175,21.3417489839469,16.4655154792403,23.6645341822889,17.842357342607,15.9071471115736,22.4087330271964,16.7418805632445,25.9234640752299,20.457323588905,19.842978983088,19.9357067346023
"HFHS56.3",22.3757511168023,24.9761273373371,14.9501606426986,22.6725925368451,24.6293536210768,18.8647650071724,19.6973804843284,14.2483485929572,23.0201619064407,20.1039252543363,18.4085860718008,21.2756312081366,21.8013347929743,17.9968890696877,18.4873682644545,21.1110986889592,21.910511582409,15.2989056501116,13.800503776602,17.2542673635631,24.0047791109962,23.8691514467723,16.9146074608023,25.5980695749632,15.0661886334262,15.778152826315,22.6254306327767,22.8559186028934,16.0927800629484,19.7112858046943,14.7528674084165,21.995460697612,15.5012853686721,16.3917402391125,16.0787940068611,15.0750206204812,27.3903279610369,23.2140246231135,23.3751622733709,14.9924634433568,21.7605458742015,16.642559218058,16.3824241395623,13.0273367389612,20.3637472093278,20.4989055540982,23.9869696768363,22.8849852532911,18.9611284195146,20.91136316896,18.6327404033844,21.3874002716447,19.9702657864435,19.7290913465528,16.7945064292257,13.3631731496532,16.5923725911258,19.4084138733622,18.553556710379,12.544482216067,17.6614439499515,14.0270083988668,16.0261658417796,25.0372539680007,25.0711327491425,18.5098626186072,20.771057707039,17.3148678172861,23.5656054478156,17.9030764701269,18.1172705216745,21.9475380115281,16.7841352419093,25.5098965111086,20.5384228526665,19.3273333820222,20.1334987640315
"HFHS57.1",22.4283109328989,25.0050926190039,14.052094190706,22.7746998918767,24.1697993198631,17.3005101460273,19.1744268961784,16.345097447801,22.454504587731,18.0312543496236,19.5756707919631,20.7799939172927,21.6854393152074,17.3594805613636,15.2460795264306,20.8976129633444,22.5420056677121,12.8238292255212,12.6684833151433,18.0016602082015,24.0289553508835,25.4350672367508,17.0060752375567,27.1118607616126,14.609682916339,15.5349945752275,22.1627332539515,21.0548181925676,13.4035531790121,18.9252137887164,10.6340934518963,22.9497176057785,14.9041967121682,16.1591008848468,17.5966837284008,14.7291979133459,26.7855400699184,24.6694971020883,23.3026457392326,13.0930049632951,23.7915844693276,14.5740833238017,16.5346130481485,12.760430856273,18.6568080853619,19.8949044573457,21.3220442702422,20.9805094388493,20.1831178120104,20.5664865073481,18.3441428497258,20.8514230238308,18.3377095629769,18.6898990683457,19.0173178360884,11.463826207616,16.8778949626355,19.2970259355702,18.4655088892583,11.8661765816128,13.6630217155274,13.7431970219572,14.2890555349967,24.6315409555817,23.8278370843776,18.86592964319,20.7768665729631,16.8026945461526,23.3414281041551,16.3067931180317,15.0270500183853,22.5664637328169,15.0124578787802,25.2400585985223,21.0798915938229,18.2169496308672,19.4561215026026
"HFHS57.3",21.4410116629026,23.9335633098874,14.7413176297952,22.9411075195963,24.7743924557458,19.5754986824963,19.063998643999,14.1092128375109,22.7219692368952,19.4075656080686,21.3030669109448,21.0942547734634,22.0587516320312,18.9919903809297,17.0690520228426,20.605123177813,23.2620677270548,14.1505340693006,11.7169104716964,17.9584036038694,26.4462116223357,23.9566636383634,17.9564524834658,27.2931387284226,15.0673768779439,17.4177778708067,22.3652965632861,21.7468177282968,14.6402991863986,19.9462627872322,12.8022458456833,23.187992480333,15.3070251636957,16.550166316867,15.5628093173525,14.1150243803618,27.1668498033527,24.9099226094867,23.4778014417717,14.9761391047662,22.4994688867868,17.5309345053496,16.685378404202,13.119411788572,19.8784961574871,21.2736557260099,23.2858098531384,21.7705898847861,19.8018133996844,19.7163328887904,19.3492280894528,21.1197840922125,18.4287020261972,20.2010742534348,16.2816694444333,12.8912204225072,16.8479417065203,19.1995751479053,19.2477898936847,14.3034258837947,18.2136949600584,13.7916054033286,15.7845003927902,24.9429468224622,25.8222984098422,19.6170554192135,21.313593288831,16.8714400817777,23.1642033160355,16.7268107383316,17.2760962165779,23.3339849530074,16.7683749732161,25.0516386146468,20.5554055116579,19.8886338760822,20.5377413086582
"HFHS66.1",24.3917787589532,27.0691153626516,13.9397404914089,22.8699635618804,25.0220693598095,17.9722297148181,20.2237530094808,12.2868936211229,24.0508184391639,19.7117106664683,20.6486742671124,21.3647931308271,21.8418657236246,17.2329361021406,16.120635032848,21.4838077612183,22.7404174996074,14.8827619810606,13.328392967969,20.2632355317059,23.789129028129,24.0919455103325,17.5617655888371,26.5462283825667,15.2950258962989,14.7490790937896,23.4220998592152,22.3182087307213,16.7440210261009,19.250334960873,14.279171818994,23.3539228943083,17.1484456338245,16.4656323435579,15.6675990666409,16.0138323033162,27.4735395028907,25.1148794859001,24.4847417185355,14.6525692572645,23.0797538871769,13.8796637534377,16.7761737104921,13.1729021737568,20.0406409891586,20.7295513263559,21.8941574416614,22.9944171786462,20.7507693688054,20.1890906747529,19.5907401499072,21.4544143376613,20.5414674682016,19.3956992509769,16.031892638701,12.2259187797108,17.9121477415329,19.3667185772335,19.0888138153062,12.8915800005997,16.9886081494833,13.901963261533,15.7410574638642,25.9258737870469,24.2623283119516,19.0330486810406,21.299084402196,16.5564064544041,24.1785971076904,18.8302758059412,15.985990535029,22.7981227857518,16.5222323432286,26.2069174373375,21.4700230939514,18.5999378701563,19.5912515045626
"HFHS66.2",23.7238464360675,26.3991181788575,14.43336424573,22.8811648172646,24.6240926470245,18.1549316428667,19.6845554129674,9.68581770326352,24.0519128582472,18.7976611497062,20.809859561139,21.3961729151244,22.1035856938896,18.627264936316,15.3636983934009,20.8650718212438,22.6660481115946,11.1240569289828,19.3712292102924,21.0425103687383,22.1209889715016,24.4442181447091,17.6142068674668,26.7801411929153,14.7218208726046,15.0359421415504,23.2288720478258,20.9744765963403,14.7672757977923,19.7535426056719,12.843930107474,23.2427427776201,16.2843801106911,16.7080361438646,16.1699356224783,15.093352521032,27.435755801073,23.6533589357441,23.8484274911902,13.9604204335989,23.8458187429938,14.7508601770802,16.0407439862234,12.3636982709295,20.4879944821218,20.9367386153842,20.5503678836569,22.3740349588115,19.426988366654,19.3769891047928,20.1378055584244,21.4106217722089,19.217458643367,21.732813763993,16.4759821067653,11.723355378079,17.2191884420359,19.2826175037979,19.3675954398141,13.2708627786575,17.6966360542781,13.1790283854655,14.6166343493358,25.4518739310258,22.9844003239198,17.9201165187567,21.0772362193582,16.2152776908061,23.8903803527542,17.5838346182239,14.403361930055,22.7646329808139,17.7185449926794,25.7597663366225,19.6904436466621,18.8036198636102,20.24702148049
"HFHS66.3",22.1683202604306,24.6098442143777,14.1908566998169,22.8415319521398,24.6786078393575,18.5020670616493,19.2741078727831,14.6512247668739,22.0511221732727,20.3384050386575,21.6745418118355,21.1461219722287,22.077998714946,18.0192051841592,16.0764172228232,20.1323501692453,21.9381388060548,11.7276596278772,13.5614237017106,18.0884696152863,23.9903203141747,23.6481414552234,17.351477158997,27.3631521437883,14.5832669536154,15.9399184564435,21.6822182432913,21.5513229567634,16.7468279208478,19.3701929511922,12.0786768989757,21.4075279234955,14.8868988395209,16.2590864847024,13.892069565524,15.6829988582927,27.1455045000982,22.148697559786,23.0892441214385,14.3767774356707,23.0668220192188,15.2532664845845,14.9417124294692,9.76070242137685,20.5918921743486,20.6749204190123,22.7000625608791,22.0074124177916,18.8511983770508,19.7910794556529,19.3702941743927,21.1694171054079,19.9525216368,21.4596004406699,14.5881888722456,12.9149559616872,16.3601437032907,19.1293906952145,19.7875994804446,13.2755750417801,18.6195281792911,13.7818912044605,15.9792026376781,24.6169194288798,24.8698105563406,18.8970844159938,20.8650799480763,16.3874290632627,23.4499111702183,16.0462216199795,16.7324755896179,21.9481437196089,17.0367959056997,25.2791948761754,19.2261495638334,18.6061945880767,19.9845486681167
"HS60.1",22.3245250040865,24.9511567772058,14.0255510175805,22.8831010710718,24.8963221244667,19.8260058470319,19.3528016763302,15.9265296345657,22.8406651702025,19.7118463375086,20.7709420606305,20.7611561878989,22.0646642582319,18.4574601062996,18.6404660218593,20.3612767827004,23.6087526815466,14.3968737022615,13.9045594815955,18.5890654920874,23.2835919345744,25.4514367511973,17.7081486986259,25.1598252688704,15.0486409700506,16.5044959871916,22.3998301718733,20.1435877486525,14.5650073805474,19.1826757343167,13.0476014571422,24.2970735933334,15.628612478015,15.6983283115991,17.4529106281677,16.9378919828201,26.8965640141742,26.9154249514502,23.6958241625118,15.2899347006558,19.1928060022258,17.214204302312,16.0899361633801,12.965815311208,19.4330367430894,21.4072979810745,23.6308542454079,21.7500007008719,20.8986159298091,19.2824828829672,19.7840689585736,20.8045387472033,18.6416658782417,20.4462644652302,18.03904029297,15.1671068665218,17.2641503436663,19.1208891781823,19.0263672281262,12.4017113059341,16.7800172195461,13.5719145025103,16.7097717080046,25.6065354114872,25.7950692729274,19.475406201064,21.3415838513496,19.0016935777967,22.9584992665279,18.8829418525549,17.7463340055038,23.6649736192567,16.7809981487129,25.3967883462559,20.5091076188071,19.832809733148,19.7016953701607
"HS60.2",23.1438026067626,25.8669570636702,14.0374802172273,23.0067599873171,24.5078446303237,17.5568863977053,18.1861273297631,20.4285884184143,23.0571602624791,19.8678101630179,20.3332688579233,19.8351529644704,22.1552597111906,17.2245110592091,15.9773156813545,21.0817838221248,23.0010451497683,13.8607018520052,15.3582358875403,19.5885117739838,23.0369715724691,24.3162659703486,17.5729536228072,24.9774158961921,14.9047265495013,14.2632650399948,22.5216266879702,19.5256415262331,15.5174571842709,18.6950325104301,14.7120034130857,24.8737450430702,15.9779053570762,15.4016805169554,15.4083923314707,16.7319235897964,25.8993660445471,26.3540042119522,23.5161882962103,13.8645306599392,19.3629042229691,13.5103762423897,17.1493565768759,13.3763085784033,19.5678761022958,19.8097600430869,21.8384635616902,21.7271767760579,20.651334264829,19.2885704206814,19.0255699762112,19.9055870225378,19.9712530008617,19.7917779017202,15.6930466751304,12.202256010365,16.9050225554633,19.3167242558314,18.4317103609172,12.5637744820755,17.6621880201192,13.287299279037,14.1931711871355,25.3737543690498,23.6455034240565,18.6353769676787,20.7681241759239,18.071426738396,21.9655390370363,19.3143147515234,15.8696866665693,23.1317944377251,15.2890642979863,24.5392333950984,20.1765628688039,18.6207621048944,19.2013132446279
"HS60.3",22.0927616334725,24.7760766932672,14.8492250485782,22.5712333326908,25.1501360796942,19.5296520684643,19.9743889654091,16.1806507788349,23.4306921095189,23.0634309342555,20.9762071254717,21.2592789979079,21.8156528929841,17.8892633431599,19.7112726294933,19.8737985878844,23.3607051610878,12.9106755578892,15.8298469613134,18.4896831931651,22.2303759578197,23.7276760054414,17.6527398361609,24.7004664325377,15.0622758546393,15.6353036060108,22.4792454115088,19.5847371251853,15.375252444135,19.0381754114619,18.9459692514681,24.5023659826621,15.3361959409876,16.380169403839,14.4895778152068,15.9637545770128,27.3267755963551,28.0135664263328,22.910845735895,16.0054348264769,19.0564576405204,20.1021899732171,17.1288387492436,13.4626529617425,22.5915719982134,19.2262197418738,26.7334466593064,20.631574929994,19.2427899321067,19.6310296249892,19.7811875962095,21.3409122789416,17.235268673278,19.281169732498,13.8522174515778,15.942164024301,16.5465295709309,19.2278826386911,19.0428451512532,12.7943373252023,17.2540633138119,14.1645479263159,18.4313633690705,25.318995436957,27.467763708177,19.0671989380994,20.136353174733,18.8446875450156,23.2877550521544,21.0506298123083,20.8394838855164,23.4288779223721,15.7412626600003,26.0869374257458,22.0180893859848,20.1509464189154,19.5029276253325
"HS63.1",15.8244872785375,18.0387548870741,9.76113927272158,14.5220337096624,22.7443435707331,13.4985207397056,11.2562969874438,9.87063754069655,14.5970861567645,7.89268733394643,12.0550744434054,10.2624454845704,14.4383341601676,15.6184706572826,10.8191636510654,19.4442587837171,13.0915508654614,9.04727180916504,7.61710660136025,7.54192544413162,14.1642190552598,13.5094220496885,8.59208361230509,18.6808091141184,9.19543869777825,8.58475855248058,13.8584575226834,10.0751872464538,10.5004792792342,10.8190823716217,8.09072498971189,13.1369219904816,8.73262046734619,11.6768228131456,8.41057295612482,10.5421689545982,14.7274046685246,15.8331423141247,13.236074925689,7.65080156097879,13.7546436073039,10.706638029534,8.18810984691295,7.67832151128975,11.7945325225764,12.8942180933598,11.4162339220009,10.2536163217413,12.0728430283216,12.4632008161908,15.9789645765874,10.9637757892681,13.7083647383338,9.65545980368415,8.96355490158376,11.7075609530884,8.03852464031484,19.3251908346563,10.7557113767345,9.65795145827674,10.7988828005343,10.1737486668555,8.6393112031921,19.6776206739803,12.0163540188219,10.2258264026892,12.1405731607253,10.121643548381,11.9990156676358,10.1427043452589,7.83824800249045,13.1334291957938,11.9402158915794,14.8038218763847,9.92936658729217,18.3302129796902,9.47005150486938
"HS63.2",22.0118476662887,24.5299294229163,13.2539380090302,23.1965389154889,23.9865757236705,18.6014444673618,18.0469107260214,11.645335039839,21.7033083991816,17.1362217563002,21.2921084842967,19.7088685646884,22.3359824803468,18.7626404916904,15.1564163286587,19.3671702448326,22.729075660101,13.9109770726369,13.597265118838,18.6487301429129,22.2656608182583,24.5244664202984,16.5038620559428,23.5188447669286,14.0543098422606,15.1699115200677,21.229807194018,19.0738292977419,13.8859104195732,18.1826649977564,11.8638021550511,23.712090037417,14.3644409989999,14.6365030574841,15.9169138521175,14.7624597110441,25.833023817815,26.0120549723978,22.7735109294777,13.6443366205927,20.0046162223605,15.5511143379383,15.7030323490156,11.8879666770604,19.2921864196104,20.9660859774352,21.8915351482666,17.449815414611,19.8564711666301,19.261476131917,18.3122593706299,19.8795029048762,18.7091826260138,20.619979505584,14.829117747415,12.9596384136013,16.2898446165609,19.3207981545229,18.8322856736165,12.3414135165958,17.3057460818255,13.46847003471,14.9166919426147,23.8578000020851,22.8745972362091,17.6794710666945,20.6002865342597,16.798125579327,22.6079117364386,16.1977745524551,15.9785038546062,22.7587774837948,15.9802846771485,24.2524089843642,19.8670680153262,18.9007606265425,18.8018454127081
